,Iso3,StartDate,EndDate,Area Code,Area,Item Code,Item,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
0,#country+code,#date+start,#date+end,,#country+name,#indicator+code,#indicator+name,,,,#date+year,#indicator+type,#indicator+value+num,,
158,NGA,2004-08-01,2004-08-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2004.0,2004,,31.043886,F,base year is 2015
159,NGA,2005-08-01,2005-08-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2005.0,2005,,42.992942,X,base year is 2015
160,NGA,2006-08-01,2006-08-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2006.0,2006,,42.103006,X,base year is 2015
161,NGA,2007-08-01,2007-08-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2007.0,2007,,41.708730,X,base year is 2015
162,NGA,2008-08-01,2008-08-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2008.0,2008,,49.447798,X,base year is 2015
163,NGA,2009-08-01,2009-08-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2009.0,2009,,55.705515,X,base year is 2015
164,NGA,2010-08-01,2010-08-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2010.0,2010,,64.266929,X,base year is 2015
165,NGA,2011-08-01,2011-08-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2011.0,2011,,69.505163,X,base year is 2015
166,NGA,2012-08-01,2012-08-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2012.0,2012,,76.433149,X,base year is 2015
167,NGA,2013-08-01,2013-08-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2013.0,2013,,83.811736,X,base year is 2015
168,NGA,2014-08-01,2014-08-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2014.0,2014,,92.142217,X,base year is 2015
169,NGA,2015-08-01,2015-08-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2015.0,2015,,101.447122,X,base year is 2015
170,NGA,2016-08-01,2016-08-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2016.0,2016,,116.393882,X,base year is 2015
171,NGA,2017-08-01,2017-08-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2017.0,2017,,141.768866,X,base year is 2015
172,NGA,2018-08-01,2018-08-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2018.0,2018,,160.371967,X,base year is 2015
173,NGA,2019-08-01,2019-08-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2019.0,2019,,181.401349,X,base year is 2015
174,NGA,2020-08-01,2020-08-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2020.0,2020,,210.263062,X,base year is 2015
175,NGA,2000-09-01,2000-09-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2000.0,2000,,18.318800,F,base year is 2015
176,NGA,2001-09-01,2001-09-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2001.0,2001,,22.299707,F,base year is 2015
177,NGA,2002-09-01,2002-09-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2002.0,2002,,25.914728,F,base year is 2015
178,NGA,2003-09-01,2003-09-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2003.0,2003,,27.927258,F,base year is 2015
179,NGA,2004-09-01,2004-09-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2004.0,2004,,31.381891,F,base year is 2015
180,NGA,2005-09-01,2005-09-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2005.0,2005,,41.106052,X,base year is 2015
181,NGA,2006-09-01,2006-09-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2006.0,2006,,42.823967,X,base year is 2015
182,NGA,2007-09-01,2007-09-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2007.0,2007,,42.638094,X,base year is 2015
183,NGA,2008-09-01,2008-09-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2008.0,2008,,49.864603,X,base year is 2015
184,NGA,2009-09-01,2009-09-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2009.0,2009,,56.043466,X,base year is 2015
185,NGA,2010-09-01,2010-09-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2010.0,2010,,63.928979,X,base year is 2015
186,NGA,2011-09-01,2011-09-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2011.0,2011,,69.955763,X,base year is 2015
187,NGA,2012-09-01,2012-09-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2012.0,2012,,77.278025,X,base year is 2015
188,NGA,2013-09-01,2013-09-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2013.0,2013,,84.543962,X,base year is 2015
189,NGA,2014-09-01,2014-09-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2014.0,2014,,92.694203,X,base year is 2015
190,NGA,2015-09-01,2015-09-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2015.0,2015,,102.094860,X,base year is 2015
191,NGA,2016-09-01,2016-09-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2016.0,2016,,118.920402,X,base year is 2015
192,NGA,2017-09-01,2017-09-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2017.0,2017,,142.997440,X,base year is 2015
193,NGA,2018-09-01,2018-09-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2018.0,2018,,161.990963,X,base year is 2015
194,NGA,2019-09-01,2019-09-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2019.0,2019,,183.745666,X,base year is 2015
195,NGA,2020-09-01,2020-09-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2020.0,2020,,214.169453,X,base year is 2015
196,NGA,2000-10-01,2000-10-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2000.0,2000,,18.355010,F,base year is 2015
197,NGA,2001-10-01,2001-10-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2001.0,2001,,22.729960,F,base year is 2015
198,NGA,2002-10-01,2002-10-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2002.0,2002,,26.172979,F,base year is 2015
199,NGA,2003-10-01,2003-10-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2003.0,2003,,28.064789,F,base year is 2015
200,NGA,2004-10-01,2004-10-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2004.0,2004,,31.719896,F,base year is 2015
201,NGA,2005-10-01,2005-10-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2005.0,2005,,39.754249,X,base year is 2015
202,NGA,2006-10-01,2006-10-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2006.0,2006,,41.612977,X,base year is 2015
203,NGA,2007-10-01,2007-10-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2007.0,2007,,41.725628,X,base year is 2015
204,NGA,2008-10-01,2008-10-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2008.0,2008,,49.605508,X,base year is 2015
205,NGA,2009-10-01,2009-10-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2009.0,2009,,56.268766,X,base year is 2015
206,NGA,2010-10-01,2010-10-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2010.0,2010,,64.266929,X,base year is 2015
207,NGA,2011-10-01,2011-10-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2011.0,2011,,70.012088,X,base year is 2015
208,NGA,2012-10-01,2012-10-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2012.0,2012,,78.066577,X,base year is 2015
209,NGA,2013-10-01,2013-10-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2013.0,2013,,85.219863,X,base year is 2015
210,NGA,2014-10-01,2014-10-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2014.0,2014,,93.156068,X,base year is 2015
211,NGA,2015-10-01,2015-10-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2015.0,2015,,102.562359,X,base year is 2015
212,NGA,2016-10-01,2016-10-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2016.0,2016,,119.933931,X,base year is 2015
213,NGA,2017-10-01,2017-10-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2017.0,2017,,144.206925,X,base year is 2015
214,NGA,2018-10-01,2018-10-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2018.0,2018,,163.293075,X,base year is 2015
215,NGA,2019-10-01,2019-10-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2019.0,2019,,186.179498,X,base year is 2015
216,NGA,2020-10-01,2020-10-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2020.0,2020,,218.323869,X,base year is 2015
217,NGA,2000-11-01,2000-11-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2000.0,2000,,18.391219,F,base year is 2015
218,NGA,2001-11-01,2001-11-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2001.0,2001,,23.160213,F,base year is 2015
219,NGA,2002-11-01,2002-11-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2002.0,2002,,26.431230,F,base year is 2015
220,NGA,2003-11-01,2003-11-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2003.0,2003,,28.202319,F,base year is 2015
221,NGA,2004-11-01,2004-11-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2004.0,2004,,32.057900,F,base year is 2015
222,NGA,2005-11-01,2005-11-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2005.0,2005,,38.622115,X,base year is 2015
223,NGA,2006-11-01,2006-11-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2006.0,2006,,40.745571,X,base year is 2015
224,NGA,2007-11-01,2007-11-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2007.0,2007,,42.153698,X,base year is 2015
225,NGA,2008-11-01,2008-11-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2008.0,2008,,49.650568,X,base year is 2015
226,NGA,2009-11-01,2009-11-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2009.0,2009,,56.325091,X,base year is 2015
227,NGA,2010-11-01,2010-11-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2010.0,2010,,64.379579,X,base year is 2015
228,NGA,2011-11-01,2011-11-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2011.0,2011,,70.462689,X,base year is 2015
229,NGA,2012-11-01,2012-11-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2012.0,2012,,78.629827,X,base year is 2015
230,NGA,2013-11-01,2013-11-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2013.0,2013,,85.901397,X,base year is 2015
231,NGA,2014-11-01,2014-11-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2014.0,2014,,93.724952,X,base year is 2015
232,NGA,2015-11-01,2015-11-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2015.0,2015,,103.362175,X,base year is 2015
233,NGA,2016-11-01,2016-11-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2016.0,2016,,120.983624,X,base year is 2015
234,NGA,2017-11-01,2017-11-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2017.0,2017,,145.475782,X,base year is 2015
235,NGA,2018-11-01,2018-11-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2018.0,2018,,164.763765,X,base year is 2015
236,NGA,2019-11-01,2019-11-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2019.0,2019,,188.495023,X,base year is 2015
237,NGA,2020-11-01,2020-11-30,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2020.0,2020,,222.788316,X,base year is 2015
238,NGA,2000-12-01,2000-12-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2000.0,2000,,18.427429,X,base year is 2015
239,NGA,2001-12-01,2001-12-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2001.0,2001,,23.590466,X,base year is 2015
240,NGA,2002-12-01,2002-12-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2002.0,2002,,26.689482,X,base year is 2015
241,NGA,2003-12-01,2003-12-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2003.0,2003,,28.339850,X,base year is 2015
242,NGA,2004-12-01,2004-12-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2004.0,2004,,32.395905,X,base year is 2015
243,NGA,2005-12-01,2005-12-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2005.0,2005,,37.625161,X,base year is 2015
244,NGA,2006-12-01,2006-12-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2006.0,2006,,39.112143,X,base year is 2015
245,NGA,2007-12-01,2007-12-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2007.0,2007,,42.463486,X,base year is 2015
246,NGA,2008-12-01,2008-12-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2008.0,2008,,49.949091,X,base year is 2015
247,NGA,2009-12-01,2009-12-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2009.0,2009,,57.845869,X,base year is 2015
248,NGA,2010-12-01,2010-12-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2010.0,2010,,65.055480,X,base year is 2015
249,NGA,2011-12-01,2011-12-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2011.0,2011,,71.983467,X,base year is 2015
250,NGA,2012-12-01,2012-12-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2012.0,2012,,79.362054,X,base year is 2015
251,NGA,2013-12-01,2013-12-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2013.0,2013,,86.678683,X,base year is 2015
252,NGA,2014-12-01,2014-12-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2014.0,2014,,94.569828,X,base year is 2015
253,NGA,2015-12-01,2015-12-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2015.0,2015,,104.561899,X,base year is 2015
254,NGA,2016-12-01,2016-12-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2016.0,2016,,122.563399,X,base year is 2015
255,NGA,2017-12-01,2017-12-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2017.0,2017,,146.327295,X,base year is 2015
256,NGA,2018-12-01,2018-12-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2018.0,2018,,166.101161,X,base year is 2015
257,NGA,2019-12-01,2019-12-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2019.0,2019,,190.325462,X,base year is 2015
258,NGA,2020-12-01,2020-12-31,159.0,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2020.0,2020,,227.314770,X,base year is 2015
259,NGA,2000-01-01,2000-01-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2000.0,2000,,16.982166,X,base year is 2015
260,NGA,2001-01-01,2001-01-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2001.0,2001,,19.978195,X,base year is 2015
261,NGA,2002-01-01,2002-01-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2002.0,2002,,23.684301,X,base year is 2015
262,NGA,2003-01-01,2003-01-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2003.0,2003,,26.185022,X,base year is 2015
263,NGA,2004-01-01,2004-01-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2004.0,2004,,32.051759,X,base year is 2015
264,NGA,2005-01-01,2005-01-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2005.0,2005,,35.200420,X,base year is 2015
265,NGA,2006-01-01,2006-01-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2006.0,2006,,38.967767,X,base year is 2015
266,NGA,2007-01-01,2007-01-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2007.0,2007,,42.076405,X,base year is 2015
267,NGA,2008-01-01,2008-01-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2008.0,2008,,45.681964,X,base year is 2015
268,NGA,2009-01-01,2009-01-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2009.0,2009,,52.118810,X,base year is 2015
269,NGA,2010-01-01,2010-01-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2010.0,2010,,59.572609,X,base year is 2015
270,NGA,2011-01-01,2011-01-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2011.0,2011,,66.789504,X,base year is 2015
271,NGA,2012-01-01,2012-01-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2012.0,2012,,75.231365,X,base year is 2015
272,NGA,2013-01-01,2013-01-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2013.0,2013,,81.991787,X,base year is 2015
273,NGA,2014-01-01,2014-01-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2014.0,2014,,88.578865,X,base year is 2015
274,NGA,2015-01-01,2015-01-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2015.0,2015,,95.784204,X,base year is 2015
275,NGA,2016-01-01,2016-01-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2016.0,2016,,104.994557,X,base year is 2015
276,NGA,2017-01-01,2017-01-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2017.0,2017,,124.646720,X,base year is 2015
277,NGA,2018-01-01,2018-01-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2018.0,2018,,143.501708,X,base year is 2015
278,NGA,2019-01-01,2019-01-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2019.0,2019,,159.823712,X,base year is 2015
279,NGA,2020-01-01,2020-01-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2020.0,2020,,179.214013,X,base year is 2015
280,NGA,2021-01-01,2021-01-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2021.0,2021,,208.703651,X,base year is 2015
281,NGA,2000-02-01,2000-02-29,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2000.0,2000,,17.189272,X,base year is 2015
282,NGA,2001-02-01,2001-02-28,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2001.0,2001,,20.385140,X,base year is 2015
283,NGA,2002-02-01,2002-02-28,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2002.0,2002,,24.053354,X,base year is 2015
284,NGA,2003-02-01,2003-02-28,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2003.0,2003,,25.808259,X,base year is 2015
285,NGA,2004-02-01,2004-02-29,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2004.0,2004,,32.213229,X,base year is 2015
286,NGA,2005-02-01,2005-02-28,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2005.0,2005,,35.726231,X,base year is 2015
287,NGA,2006-02-01,2006-02-28,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2006.0,2006,,39.597584,X,base year is 2015
288,NGA,2007-02-01,2007-02-28,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2007.0,2007,,42.399981,X,base year is 2015
289,NGA,2008-02-01,2008-02-29,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2008.0,2008,,45.803305,X,base year is 2015
290,NGA,2009-02-01,2009-02-28,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2009.0,2009,,52.465499,X,base year is 2015
291,NGA,2010-02-01,2010-02-28,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2010.0,2010,,60.670455,X,base year is 2015
292,NGA,2011-02-01,2011-02-28,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2011.0,2011,,67.430878,X,base year is 2015
293,NGA,2012-02-01,2012-02-29,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2012.0,2012,,75.404709,X,base year is 2015
294,NGA,2013-02-01,2013-02-28,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2013.0,2013,,82.627382,X,base year is 2015
295,NGA,2014-02-01,2014-02-28,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2014.0,2014,,89.000669,X,base year is 2015
296,NGA,2015-02-01,2015-02-28,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2015.0,2015,,96.437133,X,base year is 2015
297,NGA,2016-02-01,2016-02-29,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2016.0,2016,,107.409819,X,base year is 2015
298,NGA,2017-02-01,2017-02-28,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2017.0,2017,,126.509674,X,base year is 2015
299,NGA,2018-02-01,2018-02-28,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2018.0,2018,,144.638021,X,base year is 2015
300,NGA,2019-02-01,2019-02-28,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2019.0,2019,,160.990583,X,base year is 2015
301,NGA,2020-02-01,2020-02-29,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2020.0,2020,,180.629074,X,base year is 2015
302,NGA,2021-02-01,2021-02-28,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2021.0,2021,,211.913508,X,base year is 2015
303,NGA,2000-03-01,2000-03-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2000.0,2000,,17.374058,X,base year is 2015
304,NGA,2001-03-01,2001-03-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2001.0,2001,,20.536187,X,base year is 2015
305,NGA,2002-03-01,2002-03-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2002.0,2002,,24.105779,X,base year is 2015
306,NGA,2003-03-01,2003-03-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2003.0,2003,,25.512231,X,base year is 2015
307,NGA,2004-03-01,2004-03-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2004.0,2004,,31.244410,X,base year is 2015
308,NGA,2005-03-01,2005-03-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2005.0,2005,,36.321379,X,base year is 2015
309,NGA,2006-03-01,2006-03-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2006.0,2006,,40.695430,X,base year is 2015
310,NGA,2007-03-01,2007-03-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2007.0,2007,,42.827563,X,base year is 2015
311,NGA,2008-03-01,2008-03-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2008.0,2008,,46.161549,X,base year is 2015
312,NGA,2009-03-01,2009-03-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2009.0,2009,,52.812187,X,base year is 2015
313,NGA,2010-03-01,2010-03-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2010.0,2010,,60.612674,X,base year is 2015
314,NGA,2011-03-01,2011-03-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2011.0,2011,,68.355380,X,base year is 2015
315,NGA,2012-03-01,2012-03-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2012.0,2012,,76.618118,X,base year is 2015
316,NGA,2013-03-01,2013-03-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2013.0,2013,,83.205196,X,base year is 2015
317,NGA,2014-03-01,2014-03-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2014.0,2014,,89.694046,X,base year is 2015
318,NGA,2015-03-01,2015-03-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2015.0,2015,,97.315411,X,base year is 2015
319,NGA,2016-03-01,2016-03-31,159.0,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2016.0,2016,,109.495727,X,base year is 2015
